"game_id","names","min_players","max_players","avg_time","min_time","max_time","year","geek_rating","num_votes","age","mechanic","owned","category1","category2","category3","category4","category5","category6","category7","category8","category9","category10","category11","category12","designer"
21790,"Thurn and Taxis",2,4,60,60,60,2006,6.99535,16028,13,"Card Drafting, Hand Management, Route/Network Building, Set Collection",17826,"Renaissance"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andreas Seyfarth, Karen Seyfarth"
217085,"Unearth",2,4,60,30,60,2017,6.32283,1515,8,"Dice Rolling, Set Collection, Worker Placement",3053,"Card Game"," Dice"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jason Harner, Matthew Ransom"
37141,"Time's Up! Deluxe",4,18,60,60,60,2008,6.37995,871,13,"Acting, Memory, Partnerships",1434,"Electronic"," Humor"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter Sarrett"
164265,"Witness",4,4,15,15,15,2014,6.66083,1857,13,"Co-operative Play, Memory, Storytelling",3068,"Comic Book / Strip"," Deduction"," Memory"," Murder/Mystery",NA,NA,NA,NA,NA,NA,NA,NA,"Dominique Bodin"
92666,"Hegemonic",2,6,180,180,180,2013,5.9261,508,13,"Area Control / Area Influence, Hand Management, Modular Board, Simultaneous Action Selection, Tile Placement",1371,"Civilization"," Economic"," Science Fiction"," Space Exploration",NA,NA,NA,NA,NA,NA,NA,NA,"Oliver Kiley"
1198,"SET",2,20,30,30,30,1988,6.30965,8754,6,"Pattern Recognition, Set Collection",13469,"Card Game"," Puzzle"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Marsha J. Falco"
154634,"Yardmaster",2,5,20,20,20,2014,5.96942,1209,8,"Card Drafting, Hand Management, Set Collection",2386,"Card Game"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steven Aramini"
23995,"No Peace Without Spain!",2,2,240,240,240,2011,5.79086,196,12,"Campaign / Battle Card Driven, Point to Point Movement",425,"Age of Reason"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Don Herndon, Neil Randall"
21464,"California",2,5,60,60,60,2006,5.90912,1322,10,"Set Collection, Tile Placement",1792,"Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Schacht"
3837,"Rat-a-Tat Cat",2,6,10,10,10,1995,5.917,2207,6,"Card Drafting, Memory, Take That",3986,"Animals"," Card Game"," Children's Game"," Memory",NA,NA,NA,NA,NA,NA,NA,NA,"Monty Stambler, Ann Stambler"
25261,"Tannhäuser",2,10,120,60,120,2007,6.13187,2887,13,"Dice Rolling, Point to Point Movement, Variable Player Powers",5350,"Fantasy"," Fighting"," Horror"," Miniatures"," Science Fiction"," Spies/Secret Agents"," Wargame"," World War I",NA,NA,NA,NA,"William Grosselin, Didier Poli"
3284,"Star Wars: Epic Duels",2,6,30,30,30,2002,6.48585,2829,10,"Campaign / Battle Card Driven, Player Elimination, Roll / Spin and Move, Variable Player Powers",3680,"Fighting"," Miniatures"," Movies / TV / Radio theme"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,"Rob Daviau, Craig Van Ness"
15,"Cosmic Encounter",2,6,90,90,90,1977,6.54173,3697,12,"Hand Management, Variable Player Powers",4072,"Bluffing"," Negotiation"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bill Eberle, Jack Kittredge, Bill Norton, Peter Olotka"
188,"Go",2,2,180,30,180,-2200,7.38075,12485,8,"Area Enclosure",16795,"Abstract Strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
200247,"Austerlitz 1805: Rising Eagles",1,6,600,60,600,2016,5.67178,84,14,"Dice Rolling, Hex-and-Counter",326,"Napoleonic"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Walter Vejdovsky"
3365,"Gumshoe",1,6,120,120,120,1985,5.64275,114,12,"Storytelling",412,"Deduction"," Murder/Mystery",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gary Grady"
2689,"British Rails",2,6,180,180,180,1984,5.97613,629,12,"Crayon Rail System, Pick-up and Deliver, Route/Network Building",1065,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jim Griffin, Elaine Henninger, Joe Roznai, Barb Roznai"
34320,"Shanghaien",2,2,20,20,20,2008,6.03,1070,8,"Dice Rolling, Set Collection",1213,"Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Roman Pelek, Michael Schacht"
103651,"23",2,4,25,25,25,2011,5.77023,426,8,"Hand Management",525,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christoph Behre"
2904,"John Prados' Third Reich",2,5,360,360,360,2001,5.64909,265,12,"Chit-Pull System, Dice Rolling, Hex-and-Counter, Simulation",675,"Economic"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian L. Knipple"
173090,"The Game",1,5,20,20,20,2015,6.48841,4948,8,"Co-operative Play, Hand Management",7344,"Card Game"," Number",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steffen Benndorf"
41749,"American Rails",3,5,90,90,90,2009,6.35104,800,14,"Auction/Bidding, Route/Network Building, Stock Holding, Worker Placement",1225,"Economic"," Negotiation"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,"Tim Harrison"
142262,"Draco Magi",2,2,30,30,30,2014,5.82862,637,12,"Area Control / Area Influence, Card Drafting, Deck / Pool Building, Hand Management",1968,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Robert Burke, Richard Launius"
32424,"1848: Australia",3,6,360,360,360,2007,5.79082,154,0,"Auction/Bidding, Route/Network Building, Stock Holding, Tile Placement",158,"Economic"," Trains"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Helmut Ohley, Leonhard ""Lonny"" Orgler"
91773,"Resident Evil Deck Building Game: Alliance",1,4,45,45,45,2011,5.85392,520,13,"Card Drafting, Deck / Pool Building, Hand Management, Partnerships, Variable Player Powers",1410,"Card Game"," Exploration"," Fantasy"," Horror"," Video Game Theme"," Zombies",NA,NA,NA,NA,NA,NA,"Tylar Allinder"
81640,"Florenza",2,5,200,200,200,2010,6.33584,830,14,"Worker Placement",1468,"City Building"," Economic"," Political"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,"Stefano Groppi"
189294,"Yeti",2,5,40,20,40,2016,5.71058,349,8,"Dice Rolling, Press Your Luck",559,"Adventure"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Benjamin Schwer"
1038,"Tantrix",1,4,30,30,30,1991,5.97124,1618,8,"Pattern Building, Tile Placement",2690,"Abstract Strategy"," Puzzle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mike McManaway"
40759,"Cartagena: Die Meuterei",2,4,45,45,45,2009,5.64902,211,10,"none",407,"Adventure"," Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Rieneck"
40603,"Incursion",2,2,120,120,120,2009,5.89081,344,0,"Action Point Allowance System, Dice Rolling, Grid Movement, Variable Player Powers",889,"Dice"," Miniatures"," Science Fiction"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,"Jim Bailey"
815,"Chrononauts",1,6,30,30,30,2000,6.03849,4851,11,"Hand Management, Modular Board, Press Your Luck",7995,"Bluffing"," Card Game"," Deduction"," Educational"," Political"," Science Fiction"," World War I"," World War II",NA,NA,NA,NA,"Andrew Looney"
170,"Family Business",2,6,30,30,30,1982,5.92173,3595,8,"Hand Management, Player Elimination, Take That",5347,"Card Game"," Mafia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"David B. Bromley"
296,"Medieval Merchant",2,6,90,60,90,1998,6.1202,1089,12,"Area Control / Area Influence, Route/Network Building",1476,"Economic"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Christwart Conrad"
24565,"Magical Athlete",4,5,60,60,60,2002,5.92617,917,9,"Card Drafting, Roll / Spin and Move, Variable Player Powers",1065,"Fantasy"," Racing"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Takashi Ishida"
27588,"Zooloretto",2,5,45,45,45,2007,6.72694,12444,8,"Set Collection, Tile Placement",15456,"Animals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael Schacht"
13532,"Guderian's Blitzkrieg II",2,2,4500,4500,4500,2001,5.93911,252,12,"Dice Rolling, Hex-and-Counter, Simulation",923,"Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dean Essig"
5614,"Achtung: Spitfire!",1,99,240,240,240,1995,5.71188,185,12,"Dice Rolling, Hex-and-Counter",519,"Aviation / Flight"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. D. Webster"
2179,"Musketeers",2,4,40,20,40,1991,5.6409,382,8,"Auction/Bidding, Hand Management, Simultaneous Action Selection",940,"Bluffing"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Franz Josef Lamminger"
39206,"Click Clack Lumberjack",2,7,10,10,10,2008,6.20509,2967,5,"none",4473,"Action / Dexterity"," Children's Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Justin Oh"
1621,"Mutant Chronicles: Siege of the Citadel",2,5,120,120,120,1993,6.11792,946,10,"Action Point Allowance System, Grid Movement, Modular Board, Variable Player Powers",1572,"Science Fiction"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Richard Borg"
6923,"BattleTech: CityTech",2,6,90,90,90,1986,5.76526,323,12,"Dice Rolling, Hex-and-Counter, Variable Player Powers",865,"Miniatures"," Science Fiction"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. Ross Babcock, III, Forest Brown, Tara Gallagher, Sam Lewis, Mike Nystul, Bryan Nystul, Jordan Weisman, Wm. John Wheeler"
172969,"Pixel Tactics 5",2,2,45,45,45,2015,5.75476,170,12,"Hand Management, Variable Player Powers",1245,"Card Game"," Expansion for Base-game"," Fantasy"," Fighting"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,"D. Brad Talton, Jr."
102144,"Perplexus Epic",1,1,30,0,30,2010,5.80712,215,8,"none",446,"Action / Dexterity"," Maze",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michael McGinnis"
1295,"Pente",2,2,30,30,30,1977,6.22933,2445,8,"Pattern Building",4307,"Abstract Strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tom Braunlich, Gary Gabrel"
34084,"Witch's Brew",3,5,45,45,45,2008,6.65211,3429,9,"Hand Management, Simultaneous Action Selection",3449,"Bluffing"," Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andreas Pelikan"
17851,"Pizza Box Football",1,2,60,60,60,2005,5.86313,957,12,"Dice Rolling, Rock-Paper-Scissors, Simulation, Simultaneous Action Selection",1607,"Bluffing"," Dice"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erik Smith, Scott Smith (I)"
38749,"Catan Geographies: Germany",3,4,60,60,60,2008,5.97994,596,10,"Dice Rolling, Hand Management, Memory, Route/Network Building, Trading",1082,"Negotiation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Klaus Teuber"
148767,"Brandon the Brave",1,4,10,10,10,2013,5.66359,227,5,"Tile Placement",520,"Children's Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Johannes Zirm"
936,"The Fury of Dracula",2,4,180,180,180,1987,6.16549,1086,12,"Partnerships, Point to Point Movement, Secret Unit Deployment, Variable Player Powers",1588,"Adventure"," Deduction"," Fighting"," Horror"," Novel-based",NA,NA,NA,NA,NA,NA,NA,"Stephen Hand"
18748,"Unhappy King Charles!",2,2,240,240,240,2008,6.26225,652,0,"Campaign / Battle Card Driven, Dice Rolling, Point to Point Movement",1539,"Civil War"," Pike and Shot"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charles Vasey"
129320,"Castle Dice",1,4,45,45,45,2013,6.03283,867,10,"Dice Rolling, Set Collection",1443,"Dice"," Medieval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Luke Peterschmidt"
34010,"Journey to the Center of the Earth",2,4,60,60,60,2008,5.77424,644,10,"Hand Management, Point to Point Movement, Set Collection",1233,"Adventure"," Novel-based"," Travel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rüdiger Dorn"
172381,"My Village",2,4,90,60,90,2015,6.46647,1741,12,"Dice Rolling, Worker Placement",3187,"City Building"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Inka Brand, Markus Brand"
140997,"Romans Go Home!",1,4,15,15,15,2013,5.66273,439,13,"Action / Movement Programming",884,"Ancient"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eric B. Vogel"
1403,"Turn the Tide",3,5,30,30,30,1997,6.46935,3337,10,"Hand Management, Simultaneous Action Selection",4645,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Dorra"
96260,"Dominant Species: The Card Game",2,6,60,60,60,2012,5.77629,1221,13,"Hand Management",1837,"Card Game"," Prehistoric",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chad Jensen"
85036,"20th Century",3,5,120,120,120,2010,6.32146,1561,13,"Auction/Bidding, Memory, Point to Point Movement, Tile Placement",2008,"City Building"," Civilization"," Economic"," Environmental",NA,NA,NA,NA,NA,NA,NA,NA,"Vladimír Suchý"
15235,"Legends of the Old West",2,8,45,45,45,2004,5.66325,122,12,"Dice Rolling, Modular Board, Variable Player Powers",260,"American West"," Fighting"," Miniatures"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Mark Latham, Rick Priestley"
175640,"Vinhos Deluxe Edition",1,4,135,60,135,2016,7.23486,1851,14,"Area Control / Area Influence, Variable Phase Order, Worker Placement",4211,"Economic"," Industry / Manufacturing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Vital Lacerda"
125548,"Pixel Tactics",2,2,30,30,30,2012,6.51709,2383,12,"Card Drafting, Hand Management, Variable Player Powers",5149,"Card Game"," Fantasy"," Fighting"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"D. Brad Talton, Jr."
66116,"Snapshot",2,6,30,30,30,2010,5.64163,242,8,"Set Collection",284,"Action / Dexterity",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rüdiger Dorn"
475,"Taj Mahal",3,5,100,75,100,2000,7.0356,6439,12,"Auction/Bidding, Card Drafting, Hand Management, Route/Network Building, Set Collection",7048,"Bluffing"," Political",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
67178,"Water Lily",2,4,20,20,20,2010,5.78021,379,7,"none",516,"Abstract Strategy"," Animals"," Bluffing"," Children's Game"," Racing",NA,NA,NA,NA,NA,NA,NA,"Dominique Ehrhard"
232832,"Century: Golem Edition",2,5,45,30,45,2017,6.79113,1388,8,"Card Drafting, Deck / Pool Building, Hand Management, Set Collection",2887,"Card Game"," Economic"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Emerson Matsuuchi"
140519,"Myth",2,5,120,120,120,2014,6.06174,1465,12,"Co-operative Play, Dice Rolling, Grid Movement, Hand Management, Variable Phase Order, Variable Player Powers",3434,"Adventure"," Fantasy"," Miniatures",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brian Shotton, Kenny Sims"
133632,"Mythotopia",2,4,120,60,120,2014,6.30078,1420,13,"Area Control / Area Influence, Deck / Pool Building, Hand Management",2816,"Card Game"," Fantasy"," Medieval"," Mythology"," Territory Building"," Wargame",NA,NA,NA,NA,NA,NA,"Martin Wallace"
83197,"Zen Master",3,5,30,30,30,2010,5.68723,334,8,"Hand Management, Set Collection, Trick-taking",586,"Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Reiner Knizia"
22545,"Age of Empires III: The Age of Discovery",2,5,120,90,120,2007,7.32813,9236,10,"Area Control / Area Influence, Set Collection, Worker Placement",7806,"Civilization"," Exploration"," Renaissance"," Video Game Theme",NA,NA,NA,NA,NA,NA,NA,NA,"Glenn Drover"
169475,"Ghostel",2,4,60,45,60,2017,5.71837,185,12,"Dice Rolling, Worker Placement",380,"Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bevan Clatworthy"
209324,"The World of SMOG: Rise of Moloch",2,5,90,45,90,2018,6.00008,340,14,"Campaign / Battle Card Driven, Dice Rolling, Grid Movement, Modular Board, Variable Phase Order, Variable Player Powers",1349,"Adventure"," Exploration"," Horror"," Miniatures"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,"Fel Barros, Christophe Madura, Alexandru Olteanu, David Rakoto, Michael Shinall"
63628,"The Manhattan Project",2,5,120,120,120,2012,7.19508,7735,13,"Card Drafting, Worker Placement",10207,"Aviation / Flight"," Economic"," Fighting"," Industry / Manufacturing"," Negotiation"," World War II",NA,NA,NA,NA,NA,NA,"Brandon Tibbetts"
21133,"Infinity",2,2,60,60,60,2005,6.36122,625,12,"Action Point Allowance System, Deck / Pool Building, Dice Rolling",1098,"Book"," Fighting"," Miniatures"," Science Fiction"," Wargame",NA,NA,NA,NA,NA,NA,NA,"Gutier Lusquiños Rodríguez"
29368,"Last Night on Earth: The Zombie Game",2,6,90,60,90,2007,6.79578,12643,12,"Dice Rolling, Hand Management, Modular Board, Partnerships, Roll / Spin and Move, Variable Player Powers",16580,"Fighting"," Horror"," Miniatures"," Zombies",NA,NA,NA,NA,NA,NA,NA,NA,"Jason C. Hill"
32901,"Prawo Dżungli",2,100,10,10,10,2007,5.76818,404,8,"Pattern Recognition",462,"Action / Dexterity"," Card Game"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Uncredited)"
184371,"Justice League: Hero Dice – Batman",1,4,15,15,15,2015,5.65231,223,10,"Co-operative Play, Dice Rolling, Variable Player Powers",480,"Comic Book / Strip"," Dice",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Andreas Schmidt"
177875,"The Last Spike",2,6,60,45,60,2015,5.80987,355,10,"Stock Holding, Tile Placement",465,"Economic"," Trains",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tom Dalgliesh"
30,"Dark Tower",1,4,90,90,90,1981,5.98416,1110,10,"Area Movement, Press Your Luck",1376,"Adventure"," Electronic"," Exploration"," Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,"Roger Burten, Alan Coleman, Vincent A. A. J. Erato"
103670,"Dust Warfare: Core Rulebook",2,4,120,120,120,2012,5.71041,134,14,"Action Point Allowance System, Dice Rolling, Variable Player Powers",378,"Book"," Miniatures"," Science Fiction"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,"Andy Chambers, Mack Martin"
102835,"Lost Temple",2,8,40,40,40,2011,5.66831,810,10,"Card Drafting, Variable Phase Order",1571,"Adventure"," Exploration"," Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bruno Faidutti"
146818,"Cappuccino",2,4,20,10,20,2013,5.70638,412,8,"Area Enclosure, Grid Movement, Modular Board",460,"Abstract Strategy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Charles Chevallier"
83195,"Ghost Blitz",2,8,20,20,20,2010,6.49685,4744,8,"Pattern Recognition",6804,"Action / Dexterity"," Card Game"," Children's Game"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Jacques Zeimet"
125046,"Fantastiqa",2,4,60,45,60,2012,6.21989,983,8,"Deck / Pool Building, Hand Management, Partnerships, Point to Point Movement, Rock-Paper-Scissors, Set Collection",1766,"Adventure"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alf Seegert"
163163,"Grand Prix",2,11,90,90,90,2016,5.79741,245,14,"Hand Management",655,"Racing",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jeff Horger, Carla Horger"
227072,"The Chameleon",3,8,10,10,0,2017,5.94952,593,14,"Co-operative Play",1204,"Card Game"," Deduction"," Humor"," Party Game"," Word Game",NA,NA,NA,NA,NA,NA,NA,"Rikki Tahta"
9346,"Daimyo",2,4,60,60,60,2005,5.64303,212,12,"Area Movement, Modular Board, Simultaneous Action Selection",326,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Piero Cioni"
75476,"Inca Empire",3,4,120,120,120,2010,6.37247,1353,12,"Hand Management, Route/Network Building",1705,"Civilization"," Exploration",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alan D. Ernstein"
159503,"The Captain Is Dead",1,7,90,90,90,2014,6.44074,1360,12,"Action Point Allowance System, Area Movement, Card Drafting, Co-operative Play, Hand Management, Variable Player Powers",2600,"Fighting"," Science Fiction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joe Price, JT Smith"
42898,"Pocket Battles: Celts vs. Romans",2,2,30,30,30,2009,5.96747,1166,8,"Area Movement, Dice Rolling",2629,"Ancient"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Paolo Mori, Francesco Sirocchi"
181279,"Fury of Dracula (third/fourth edition)",2,5,180,120,180,2015,7.27253,6775,14,"Partnerships, Point to Point Movement, Secret Unit Deployment, Variable Player Powers",13646,"Adventure"," Deduction"," Fighting"," Horror"," Novel-based",NA,NA,NA,NA,NA,NA,NA,"Frank Brooks, Stephen Hand, Kevin Wilson"
3110,"Dragon Rage",2,2,120,120,120,1982,5.67906,155,12,"Hex-and-Counter",565,"Fantasy"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lewis Pulsipher"
116998,"Thunderstone Advance: Towers of Ruin",1,5,90,60,90,2012,7.02192,4281,12,"Card Drafting, Deck / Pool Building, Hand Management",6638,"Card Game"," Fantasy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Edward Bolme, Mike Elliott, Mark Wootton"
2266,"Gobblet",2,2,20,20,20,2000,6.07381,1403,7,"Pattern Building, Pattern Recognition",2430,"Abstract Strategy"," Memory",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Thierry Denoual"
181810,"Kodama: The Tree Spirits",2,5,40,0,40,2016,6.48711,2953,14,"Set Collection, Tile Placement",6269,"Abstract Strategy"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Daniel Solis"
166317,"Time of Soccer",1,4,120,120,120,2014,6.07415,414,12,"Dice Rolling, Set Collection, Simulation",512,"Economic"," Sports",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lipschitzz"
1117,"You're Bluffing!",3,5,45,45,45,1985,6.29915,3064,10,"Auction/Bidding, Hand Management, Memory, Set Collection, Simultaneous Action Selection, Trading",4705,"Animals"," Bluffing"," Card Game"," Humor",NA,NA,NA,NA,NA,NA,NA,NA,"Rüdiger Koltze"
164949,"Time of Crisis",2,4,180,120,180,2017,6.41536,792,14,"Action Point Allowance System, Area Movement, Campaign / Battle Card Driven, Card Drafting, Deck / Pool Building, Dice Rolling, Hand Management",1450,"Ancient",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wray Ferrell, Brad Johnson (I)"
180680,"Automobiles",2,5,75,45,75,2016,6.71762,1921,10,"Deck / Pool Building, Hand Management",2344,"Racing"," Sports"," Transportation",NA,NA,NA,NA,NA,NA,NA,NA,NA,"David Short"
66188,"Fresco",2,4,60,60,60,2010,7.12706,9911,10,"Action / Movement Programming, Grid Movement, Set Collection, Simultaneous Action Selection",11896,"Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wolfgang Panning, Marco Ruskowski, Marcel Süßelbeck"
140279,"Clacks: A Discworld Board Game",1,4,30,30,0,2015,5.65147,256,8,"Action Point Allowance System, Co-operative Play, Pattern Building, Pattern Recognition, Take That",626,"Novel-based",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leonard Boyd, David Brashaw"
118410,"Drecksau",2,4,10,10,10,2012,5.70539,747,7,"Take That",1267,"Animals"," Card Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Frank Bebenroth"
5767,"Mammoth Hunters",3,5,90,90,90,2003,5.79681,986,10,"Area Control / Area Influence",1780,"Prehistoric",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Alan R. Moon, Aaron Weissblum"
3083,"Submarine",1,6,180,180,180,1976,5.74948,449,12,"Action / Movement Programming, Hex-and-Counter, Modular Board, Secret Unit Deployment",1313,"Nautical"," Wargame"," World War II",NA,NA,NA,NA,NA,NA,NA,NA,NA,"J. Stephen Peek"
2998,"Reds! The Russian Civil War 1918-1921",1,2,360,360,360,2001,5.9468,404,12,"Chit-Pull System, Hex-and-Counter",1228,"Civil War"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ted Raicer"
35599,"Witchcraft",2,2,30,30,30,2008,5.66518,244,0,"Grid Movement, Tile Placement",274,"Fantasy"," Fighting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Michał Oracz, Ignacy Trzewiczek"
217,"A la carte",2,4,30,30,30,1989,6.19783,2774,13,"Action Point Allowance System, Dice Rolling, Set Collection",3728,"Action / Dexterity"," Party Game",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Karl-Heinz Schmiel"
180921,"Lutèce",2,5,90,30,90,2015,5.65258,145,10,"Card Drafting, Hand Management, Set Collection, Simultaneous Action Selection",205,"Ancient"," Card Game"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nicolas Sato"
229598,"Unlock! Doo-Arann Dungeon",2,6,30,30,30,2017,5.65809,125,10,"Co-operative Play, Storytelling",216,"Exploration"," Print & Play"," Puzzle"," Real-time",NA,NA,NA,NA,NA,NA,NA,NA,"Yven Nogicatt"
11437,"La Bataille de Lützen",1,3,240,240,240,1999,5.6944,123,12,"Hex-and-Counter",463,"Napoleonic"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monte Mattson, Ed Wimble"
21022,"Was'n das?",4,9,45,45,45,2005,5.74064,291,12,"none",362,"Action / Dexterity"," Card Game"," Party Game"," Trivia"," Word Game",NA,NA,NA,NA,NA,NA,NA,"Philippe des Pallières"
38931,"Basilica",2,2,45,45,45,2010,5.85222,546,10,"Action Point Allowance System, Area Control / Area Influence, Card Drafting, Modular Board, Tile Placement",656,"Medieval"," Religious",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Łukasz M. Pogoda"
146725,"Golem Arcana",2,8,45,45,45,2014,5.86432,527,14,"Action / Movement Programming, Action Point Allowance System, Grid Movement, Modular Board, Player Elimination, Variable Player Powers",1396,"Electronic"," Fantasy"," Miniatures"," Wargame",NA,NA,NA,NA,NA,NA,NA,NA,"Seth Johnson, Michael Mulvihill, Brian Poel, Jordan Weisman"
135281,"Serenissima (second edition)",2,4,90,90,90,2012,6.08628,750,13,"Area Control / Area Influence, Area Movement, Dice Rolling, Partnerships, Pick-up and Deliver, Trading",1444,"Economic"," Nautical"," Renaissance",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominique Ehrhard"
128,"Take it Easy!",1,8,20,20,20,1983,6.23934,2286,10,"Tile Placement",2865,"Abstract Strategy"," Puzzle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peter Burley"
218995,"Santo Domingo",2,6,30,20,30,2017,5.69251,245,8,"Commodity Speculation, Simultaneous Action Selection",433,"Bluffing"," Card Game"," Economic",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stefan Risthaus"
